PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=675 ttl=64 time=2.03 ms
64 bytes from 10.0.0.2: icmp_seq=676 ttl=64 time=0.328 ms
64 bytes from 10.0.0.2: icmp_seq=677 ttl=64 time=0.333 ms
64 bytes from 10.0.0.2: icmp_seq=678 ttl=64 time=0.386 ms
64 bytes from 10.0.0.2: icmp_seq=679 ttl=64 time=0.442 ms
64 bytes from 10.0.0.2: icmp_seq=680 ttl=64 time=0.237 ms
64 bytes from 10.0.0.2: icmp_seq=681 ttl=64 time=0.164 ms
64 bytes from 10.0.0.2: icmp_seq=682 ttl=64 time=0.410 ms
64 bytes from 10.0.0.2: icmp_seq=683 ttl=64 time=0.339 ms
64 bytes from 10.0.0.2: icmp_seq=684 ttl=64 time=0.189 ms
64 bytes from 10.0.0.2: icmp_seq=685 ttl=64 time=0.223 ms
64 bytes from 10.0.0.2: icmp_seq=686 ttl=64 time=0.241 ms
64 bytes from 10.0.0.2: icmp_seq=687 ttl=64 time=0.398 ms
64 bytes from 10.0.0.2: icmp_seq=688 ttl=64 time=0.314 ms
64 bytes from 10.0.0.2: icmp_seq=689 ttl=64 time=0.365 ms
64 bytes from 10.0.0.2: icmp_seq=690 ttl=64 time=1.36 ms
64 bytes from 10.0.0.2: icmp_seq=691 ttl=64 time=0.424 ms
64 bytes from 10.0.0.2: icmp_seq=692 ttl=64 time=0.358 ms
64 bytes from 10.0.0.2: icmp_seq=693 ttl=64 time=0.378 ms
64 bytes from 10.0.0.2: icmp_seq=694 ttl=64 time=0.191 ms
64 bytes from 10.0.0.2: icmp_seq=695 ttl=64 time=0.210 ms
64 bytes from 10.0.0.2: icmp_seq=696 ttl=64 time=0.365 ms
64 bytes from 10.0.0.2: icmp_seq=697 ttl=64 time=0.230 ms
64 bytes from 10.0.0.2: icmp_seq=698 ttl=64 time=0.233 ms
64 bytes from 10.0.0.2: icmp_seq=699 ttl=64 time=0.359 ms
64 bytes from 10.0.0.2: icmp_seq=700 ttl=64 time=0.305 ms
64 bytes from 10.0.0.2: icmp_seq=701 ttl=64 time=0.315 ms
64 bytes from 10.0.0.2: icmp_seq=702 ttl=64 time=0.217 ms
64 bytes from 10.0.0.2: icmp_seq=703 ttl=64 time=0.408 ms
64 bytes from 10.0.0.2: icmp_seq=704 ttl=64 time=0.210 ms
64 bytes from 10.0.0.2: icmp_seq=705 ttl=64 time=2.48 ms
64 bytes from 10.0.0.2: icmp_seq=706 ttl=64 time=0.338 ms
64 bytes from 10.0.0.2: icmp_seq=707 ttl=64 time=0.388 ms
64 bytes from 10.0.0.2: icmp_seq=708 ttl=64 time=0.372 ms
64 bytes from 10.0.0.2: icmp_seq=709 ttl=64 time=0.381 ms
64 bytes from 10.0.0.2: icmp_seq=710 ttl=64 time=0.401 ms
64 bytes from 10.0.0.2: icmp_seq=711 ttl=64 time=0.417 ms
64 bytes from 10.0.0.2: icmp_seq=712 ttl=64 time=0.431 ms
64 bytes from 10.0.0.2: icmp_seq=713 ttl=64 time=0.414 ms
64 bytes from 10.0.0.2: icmp_seq=714 ttl=64 time=0.385 ms
64 bytes from 10.0.0.2: icmp_seq=715 ttl=64 time=0.366 ms
64 bytes from 10.0.0.2: icmp_seq=716 ttl=64 time=0.439 ms
64 bytes from 10.0.0.2: icmp_seq=717 ttl=64 time=1.01 ms
64 bytes from 10.0.0.2: icmp_seq=718 ttl=64 time=0.254 ms
64 bytes from 10.0.0.2: icmp_seq=719 ttl=64 time=0.426 ms
64 bytes from 10.0.0.2: icmp_seq=720 ttl=64 time=0.353 ms
64 bytes from 10.0.0.2: icmp_seq=721 ttl=64 time=10.5 ms
64 bytes from 10.0.0.2: icmp_seq=722 ttl=64 time=18.1 ms
64 bytes from 10.0.0.2: icmp_seq=723 ttl=64 time=29.4 ms
64 bytes from 10.0.0.2: icmp_seq=724 ttl=64 time=15.7 ms
